"","alias","ID","common_name"
"3611","Cognac Brandy",17,"X4.Ethyl.2.methoxyphenol"
"3612","Cognac Brandy",17,"X4..Methylacetophenone"
"3613","Cognac Brandy",17,"Phenethyl.butyrate"
"3614","Cognac Brandy",17,"Ethyl.tetradecanoate"
"3615","Cognac Brandy",17,"X2.Pentanol"
"3616","Cognac Brandy",17,"X2.Methylhexanoic.Acid"
"3617","Cognac Brandy",17,"X1.2.Dimethoxybenzene"
"3618","Cognac Brandy",17,"Pentanal"
"3619","Cognac Brandy",17,"stearic.acid"
"3620","Cognac Brandy",17,"Isobutyl.hexanoate"
"3621","Cognac Brandy",17,"X4.Methyl.2.pentanone"
"3622","Cognac Brandy",17,"X6.Methyl.5.Hepten.2.One"
"3623","Cognac Brandy",17,"Undecanoic.Acid"
"3624","Cognac Brandy",17,"X4.Vinylphenol"
"3625","Cognac Brandy",17,"Acetal"
"3626","Cognac Brandy",17,"X2.Heptanone"
"3627","Cognac Brandy",17,"X1.Octen.3.Ol"
"3628","Cognac Brandy",17,"X2.Phenylethanol"
"3629","Cognac Brandy",17,"X3.Octanone"
"3630","Cognac Brandy",17,"Isoamyl.propionate"
"3631","Cognac Brandy",17,"X1.1.Dimethoxyethane"
"3632","Cognac Brandy",17,"Nonanal"
"3633","Cognac Brandy",17,"Ethyl.Levulinate"
"3634","Cognac Brandy",17,"X2.Ethylhexan.1.ol"
"3635","Cognac Brandy",17,"Dimethyl.trisulfide"
"3636","Cognac Brandy",17,"X2..4.methylphenyl.propan.2.ol"
"3637","Cognac Brandy",17,"Geranylacetone"
"3638","Cognac Brandy",17,"phenylacetaldehyde"
"3639","Cognac Brandy",17,"trans.2.Hexen.1.Ol"
"3640","Cognac Brandy",17,"Campholenic.aldehyde"
"3641","Cognac Brandy",17,"X1.Decanol"
"3642","Cognac Brandy",17,"methyl.salicylate"
"3643","Cognac Brandy",17,"Pinocarveol"
"3644","Cognac Brandy",17,"Thiazole"
"3645","Cognac Brandy",17,"X2.Nonanol"
"3646","Cognac Brandy",17,"lauric.acid"
"3647","Cognac Brandy",17,"X4.Hydroxybenzoic.Acid"
"3648","Cognac Brandy",17,"octanoic.acid"
"3649","Cognac Brandy",17,"X5.Methylfurfural"
"3650","Cognac Brandy",17,"oleic.acid"
"3651","Cognac Brandy",17,"X3.Phenylpropanoic.acid"
"3652","Cognac Brandy",17,"X3.Methyl.1.butanol"
"3653","Cognac Brandy",17,"trans.2.Octen.1.Ol"
"3654","Cognac Brandy",17,"Ethyl.Isobutyrate"
"3655","Cognac Brandy",17,"Propionaldehyde"
"3656","Cognac Brandy",17,"Ethyl.Nonanoate"
"3657","Cognac Brandy",17,"X3.Methylbutyl.2.methylbutanoate"
"3658","Cognac Brandy",17,"X1.Phenylethyl.isobutyrate"
"3659","Cognac Brandy",17,"X2.Undecanol"
"3660","Cognac Brandy",17,"Hexyl.acetate"
"3661","Cognac Brandy",17,"X1.Terpineol"
"3662","Cognac Brandy",17,"Decanoic.acid"
"3663","Cognac Brandy",17,"Ethyl.hex.2.enoate"
"3664","Cognac Brandy",17,"X2.Furaldehyde"
"3665","Cognac Brandy",17,"Ethyl.2.octenoate"
"3666","Cognac Brandy",17,"Pentyl.formate"
"3667","Cognac Brandy",17,"X2.Undecanone"
"3668","Cognac Brandy",17,"Diethyl.Malate"
"3669","Cognac Brandy",17,"X3.Methyl.2.butenal"
"3670","Cognac Brandy",17,"Whiskey.lactone"
"3671","Cognac Brandy",17,"X4..Ethoxymethyl..2.methoxyphenol"
"3672","Cognac Brandy",17,"X2.Tridecanone"
"3673","Cognac Brandy",17,"Diethyl.Succinate"
"3674","Cognac Brandy",17,"X1.propanol"
"3675","Cognac Brandy",17,"Ethyl.Lactate"
"3676","Cognac Brandy",17,"lactic.acid"
"3677","Cognac Brandy",17,"X3.Acetylpyridine"
"3678","Cognac Brandy",17,"Decyl.Acetate"
"3679","Cognac Brandy",17,"Isoborneol"
"3680","Cognac Brandy",17,"X2.Phenylethyl.formate"
"3681","Cognac Brandy",17,"methylglyoxal"
"3682","Cognac Brandy",17,"Myrtenol"
"3683","Cognac Brandy",17,"Isobutyl.butyrate"
"3684","Cognac Brandy",17,"X2.3.butanedione"
"3685","Cognac Brandy",17,"Isoamyl.Acetate"
"3686","Cognac Brandy",17,"X2.Methoxy.4.vinylphenol"
"3687","Cognac Brandy",17,"Methyl.Phenylacetate"
"3688","Cognac Brandy",17,"X2.Acetyl.5.Methylfuran"
"3689","Cognac Brandy",17,"Alpha.Ionone"
"3690","Cognac Brandy",17,"trans.2.Nonenal"
"3691","Cognac Brandy",17,"Ethyl.Propionate"
"3692","Cognac Brandy",17,"X4.hydroxybenzaldehyde"
"3693","Cognac Brandy",17,"Fenchol"
"3694","Cognac Brandy",17,"X1.butanol"
"3695","Cognac Brandy",17,"X2.4.Dimethylbenzaldehyde"
"3696","Cognac Brandy",17,"Cinnamic.Acid"
"3697","Cognac Brandy",17,"X4.isopropylbenzaldehyde"
"3698","Cognac Brandy",17,"X4.Methyl.5.Vinylthiazole"
"3699","Cognac Brandy",17,"X4.Ethylphenol"
"3700","Cognac Brandy",17,"X2.Methyl.2.Pentenal"
"3701","Cognac Brandy",17,"gamma.Nonanolactone"
"3702","Cognac Brandy",17,"X2.Methylbutanoic.acid"
"3703","Cognac Brandy",17,"X3.Methyl.1.Pentanol"
"3704","Cognac Brandy",17,"Ethyl.Cinnamate"
"3705","Cognac Brandy",17,"X.E..Hept.2.enal"
"3706","Cognac Brandy",17,"X4.isopropylbenzyl.alcohol"
"3707","Cognac Brandy",17,"Ethyl.Palmitate"
"3708","Cognac Brandy",17,"Nonanoic.Acid"
"3709","Cognac Brandy",17,"propionic.acid"
"3710","Cognac Brandy",17,"X1125.21.9"
"3711","Cognac Brandy",17,"nerol"
"3712","Cognac Brandy",17,"Methyl.Linoleate"
"3713","Cognac Brandy",17,"X3.Methylbutanal"
"3714","Cashew Apple",170,"Ethyl.3.methylpentanoate"
"3715","Cashew Apple",170,"Isoamyl.butyrate"
"3716","Cashew Apple",170,"L.histidine"
"3717","Cashew Apple",170,"Methyl.Hexanoate"
"3718","Cashew Apple",170,"Methyl.Benzoate"
"3719","Cashew Apple",170,"Isovaleric.Acid"
"3720","Cashew Apple",170,"Methyl.2.methylbutyrate"
"3721","Cherimoya",171,"Isoamyl.butyrate"
"3722","Cherimoya",171,"coumarin"
"3723","Cherimoya",171,"Isopentyl.hexanoate"
"3724","Cherimoya",171,"Thymol"
"3725","Cherimoya",171,"Methyl.Benzoate"
"3726","Cherimoya",171,"X3.Hexanone"
"3727","Cherimoya",171,"Isoamyl.Isovalerate"
"3728","Cherimoya",171,"Geraniol"
"3729","Cherimoya",171,"Ethyl.3.methylpentanoate"
"3730","Cherimoya",171,"alpha.Maltose"
"3731","Cherimoya",171,"X2.Ethyl.4.hydroxy.5.methyl.3.2H..furanone"
"3732","Cherimoya",171,"Phlorizin"
"3733","Cherimoya",171,"X....Epigallocatechin"
"3734","Cherimoya",171,"methanethiol"
"3735","Cherimoya",171,"daidzein"
"3736","Cherimoya",171,"benzaldehyde"
"3737","Cherimoya",171,"benzyl.alcohol"
"3738","Cherimoya",171,"alpha.L.Sorbopyranose"
"3739","Cherimoya",171,"DL.Liquiritigenin"
"3740","Cherimoya",171,"phloretin"
"3741","Cherimoya",171,"DL.Tartaric.acid"
"3742","Cherimoya",171,"Methyl.Isobutyrate"
"3743","Cherimoya",171,"Beta.Caryophyllene"
"3744","Cherimoya",171,"Hexanal"
"3745","Cherimoya",171,"Linamarin"
"3746","Cherimoya",171,"X2.Methyl.1.Butanol"
"3747","Cherimoya",171,"Benzophenone"
"3748","Cherimoya",171,"Heptanoic.Acid"
"3749","Cherimoya",171,"salicylic.acid"
"3750","Cherimoya",171,"vanillin"
"3751","Cherimoya",171,"X.Z..cinnamyl.alcohol"
"3752","Cherimoya",171,"Beta.Pinene"
"3753","Cherimoya",171,"cinnamyl.alcohol"
"3754","Cherimoya",171,"Ethyl.Vinyl.Ketone"
"3755","Cherimoya",171,"hydrogen.peroxide"
"3756","Cherimoya",171,"Methyl.octanoate"
"3757","Cherimoya",171,"Isoeugenol"
"3758","Cherimoya",171,"betaine"
"3759","Cherimoya",171,"Phenethyl.acetate"
"3760","Cherimoya",171,"Phenylacetic.Acid"
"3761","Cherimoya",171,"cis.3.Hexenal"
"3762","Cherimoya",171,"cinnamaldehyde"
"3763","Cherimoya",171,"X4..Methylacetophenone"
"3764","Cherimoya",171,"X....Epicatechin"
"3765","Cherimoya",171,"Sinapic.Acid"
"3766","Cherimoya",171,"Cyclopentanone"
"3767","Cherimoya",171,"Methyl.Propionate"
"3768","Cherimoya",171,"X2.Isopropyl.5.methylcyclohexanone"
"3769","Cherimoya",171,"X....Epigallocatechin.gallate"
"3770","Cherimoya",171,"Benzyl.butyrate"
"3771","Cherimoya",171,"Methyl.butyrate"
"3772","Cherimoya",171,"Tetradecanal"
"3773","Cherimoya",171,"X....Epicatechin.gallate"
"3774","Cherimoya",171,"Hexyl.isobutyrate"
"3775","Cherimoya",171,"X2.Phenylethanol"
"3776","Cherimoya",171,"cis.3.Hexenyl.isovalerate"
"3777","Cherimoya",171,"Ocimene"
"3778","Cherimoya",171,"X....Neomenthol"
"3779","Cherimoya",171,"succinic.acid"
"3780","Cherimoya",171,"NSC5112"
"3781","Cherimoya",171,"apigenin"
"3782","Cherimoya",171,"phenylacetaldehyde"
"3783","Cherimoya",171,"trans.2.Hexen.1.Ol"
"3784","Cherimoya",171,"Methyl.2.methylbutyrate"
"3785","Cherimoya",171,"Campholenic.aldehyde"
"3786","Cherimoya",171,"lauric.acid"
"3787","Cherimoya",171,"octanoic.acid"
"3788","Cherimoya",171,"D.Camphor"
"3789","Cherimoya",171,"thiamine"
"3790","Cherimoya",171,"X3.Methyl.1.butanol"
"3791","Cherimoya",171,"X3.Phenylpropanoic.acid"
"3792","Cherimoya",171,"Propionaldehyde"
"3793","Cherimoya",171,"Isopentyl.isobutyrate"
"3794","Cherimoya",171,"X.RS..norcoclaurinium"
"3795","Cherimoya",171,"Benzyl.isobutyrate"
"3796","Cherimoya",171,"X2..4.Hydroxyphenyl.ethanol"
"3797","Cherimoya",171,"lactic.acid"
"3798","Cherimoya",171,"Acrolein"
"3799","Cherimoya",171,"X....delta.Cadinene"
"3800","Cherimoya",171,"indole"
"3801","Cherimoya",171,"Tributyrin"
"3802","Cherimoya",171,"calcium.lactate"
"3803","Cherimoya",171,"Isobutyl.butyrate"
"3804","Cherimoya",171,"Isoamyl.Acetate"
"3805","Cherimoya",171,"X2.3.butanedione"
"3806","Cherimoya",171,"Dodecanal"
"3807","Cherimoya",171,"isoliquiritigenin"
"3808","Cherimoya",171,"Cinnamic.Acid"
"3809","Cherimoya",171,"Farnesal"
"3810","Cherimoya",171,"X3.4.Dihydroxybenzaldehyde"
"3811","Cherimoya",171,"Linalyl.propionate"
"3812","Cherimoya",171,"nerol"
"3813","Cherimoya",171,"X3.Methylbutanal"
"3814","Cherimoya",171,"farnesol"
"3815","Cherimoya",171,"Hexyl.Hexanoate"
"3816","Cherimoya",171,"Daidzin"
"3817","Cherimoya",171,"X2.Methylbutyraldehyde"
"3818","Cherimoya",171,"X3.methylthiopropanol"
"3819","Cherimoya",171,"X6753.98.6"
"3820","Cherimoya",171,"trans.2.Hexenyl.butyrate"
"3821","Cherimoya",171,"Citral"
"3822","Cherimoya",171,"Isopentyl.benzoate"
"3823","Cherimoya",171,"X2.Nonanone"
"3824","Cherimoya",171,"Methyl.jasmonate"
"3825","Cherimoya",171,"X3.4.Dihydroxybenzoic.Acid"
"3826","Cherimoya",171,"nicotine"
"3827","Cherimoya",171,"alpha.Farnesene"
"3828","Cherimoya",171,"X1.4.Dimethoxybenzene"
"3829","Cherimoya",171,"kaempferol"
"3830","Cherimoya",171,"Dipentene"
"3831","Cherimoya",171,"Isovaleric.Acid"
"3832","Cherimoya",171,"Hexyl.isovalerate"
"3833","Cherimoya",171,"Borneol"
"3834","Cherimoya",171,"CID.644104"
"3835","Cherimoya",171,"X1.Nonanol"
"3836","Cherimoya",171,"Taxifolin"
"3837","Cherimoya",171,"D.mannitol"
"3838","Cherimoya",171,"indole.3.acetic.acid"
"3839","Cherimoya",171,"X2.Butenoic.acid..hexyl.ester"
"3840","Cherimoya",171,"Propiophenone"
"3841","Cherimoya",171,"X1.Pyrroline"
"3842","Cherimoya",171,"Menthone"
"3843","Cherimoya",171,"Geranyl.Acetate"
"3844","Cherimoya",171,"cis.3.Hexenyl.acetate"
"3845","Cherimoya",171,"Hexyl.2.methylbutanoate"
"3846","Cherimoya",171,"Propyl.butyrate"
"3847","Cherimoya",171,"Allyl.Alcohol"
"3848","Cherimoya",171,"Cianidanol"
"3849","Cherimoya",171,"naringenin"
"3850","Cherimoya",171,"Isobutyraldehyde"
"3851","Cherimoya",171,"X2.Methylpentanoic.acid"
"3852","Cherimoya",171,"Benzyl.isovalerate"
"3853","Cherimoya",171,"X6.Methyl.5.Hepten.2.One"
"3854","Cherimoya",171,"X2.Methyltetrahydrofuran.3.One"
"3855","Cherimoya",171,"Isobornyl.acetate"
"3856","Cherimoya",171,"X3..Methylthio.propionaldehyde"
"3857","Cherimoya",171,"Isoamyl.propionate"
"3858","Cherimoya",171,"Octanal"
"3859","Cherimoya",171,"Thiamine.Hydrochloride"
"3860","Cherimoya",171,"Ethyl.Levulinate"
"3861","Cherimoya",171,"hydrogen.cyanide"
"3862","Cherimoya",171,"Benzyl.Benzoate"
"3863","Cherimoya",171,"Methyl.isovalerate"
"3864","Cherimoya",171,"Theaspirane"
"3865","Cherimoya",171,"trans.3.Hexen.1.ol"
"3866","Cherimoya",171,"Ethyl.Acetate"
"3867","Cherimoya",171,"X4.Hexen.3.One"
"3868","Cherimoya",171,"Neral"
"3869","Cherimoya",171,"Gallocatechin"
"3870","Cherimoya",171,"Linaloyl.oxide"
"3871","Cherimoya",171,"Ethyl.2.octenoate"
"3872","Cherimoya",171,"X3.Methyl.2.butenal"
"3873","Cherimoya",171,"X3.Pentanone"
"3874","Cherimoya",171,"Methyl.Hexanoate"
"3875","Cherimoya",171,"Heptanal"
"3876","Cherimoya",171,"Alpha.Pinene"
"3877","Cherimoya",171,"acetone"
"3878","Cherimoya",171,"X2.Butanone"
"3879","Cherimoya",171,"D.Lactic.acid"
"3880","Cherimoya",171,"X4.hydroxybenzaldehyde"
"3881","Cherimoya",171,"luteolin"
"3882","Cherimoya",171,"Ocimene.quintoxide"
"3883","Cherimoya",171,"gamma.Nonanolactone"
"3884","Cherimoya",171,"p.coumaric.acid"
"3885","Cherimoya",171,"Linalool"
"3886","Cherimoya",171,"Nonanoic.Acid"
"3887","Coconut",172,"Isoamyl.butyrate"
"3888","Coconut",172,"Octan.2.ol"
"3889","Coconut",172,"coumarin"
"3890","Coconut",172,"Methyl.Benzoate"
"3891","Coconut",172,"Vanillic.acid"
"3892","Coconut",172,"X3.Hexanone"
"3893","Coconut",172,"Geraniol"
"3894","Coconut",172,"alpha.Maltose"
"3895","Coconut",172,"X2.Ethyl.4.hydroxy.5.methyl.3.2H..furanone"
"3896","Coconut",172,"Phlorizin"
"3897","Coconut",172,"L.Rhamnose"
"3898","Coconut",172,"methanethiol"
"3899","Coconut",172,"Calcium.Oxide"
"3900","Coconut",172,"daidzein"
"3901","Coconut",172,"Pyridine"
"3902","Coconut",172,"benzaldehyde"
"3903","Coconut",172,"benzyl.alcohol"
"3904","Coconut",172,"alpha.L.Sorbopyranose"
"3905","Coconut",172,"DL.Liquiritigenin"
"3906","Coconut",172,"X2.Acetylpyrrole"
"3907","Coconut",172,"Heptadecane"
"3908","Coconut",172,"phloretin"
"3909","Coconut",172,"Hexanal"
"3910","Coconut",172,"Linamarin"
"3911","Coconut",172,"X2.Methyl.1.Butanol"
"3912","Coconut",172,"X1.octanol"
"3913","Coconut",172,"X2.3.5.6.Tetramethylpyrazine"
"3914","Coconut",172,"Heptanoic.Acid"
"3915","Coconut",172,"salicylic.acid"
"3916","Coconut",172,"Tetradecanoic.acid"
"3917","Coconut",172,"vanillin"
"3918","Coconut",172,"X.Z..cinnamyl.alcohol"
"3919","Coconut",172,"cinnamyl.alcohol"
"3920","Coconut",172,"X2.3.5.Trimethylpyrazine"
"3921","Coconut",172,"Ethyl.Vinyl.Ketone"
"3922","Coconut",172,"hydrogen.peroxide"
"3923","Coconut",172,"X2.Ethylpyrazine"
"3924","Coconut",172,"Methyl.octanoate"
"3925","Coconut",172,"Hexanoic.Acid"
"3926","Coconut",172,"Isoeugenol"
"3927","Coconut",172,"X....alpha.Terpineol"
"3928","Coconut",172,"betaine"
"3929","Coconut",172,"Phenethyl.acetate"
"3930","Coconut",172,"Phenylacetic.Acid"
"3931","Coconut",172,"Methyl.tetradecanoate"
"3932","Coconut",172,"cis.3.Hexenal"
"3933","Coconut",172,"cinnamaldehyde"
"3934","Coconut",172,"Ethyl.tetradecanoate"
"3935","Coconut",172,"X2.Pentanol"
"3936","Coconut",172,"Pentanal"
"3937","Coconut",172,"Sinapic.Acid"
"3938","Coconut",172,"Cyclopentanone"
"3939","Coconut",172,"Undecanoic.Acid"
"3940","Coconut",172,"X2.Isopropyl.5.methylcyclohexanone"
"3941","Coconut",172,"X2.Heptanone"
"3942","Coconut",172,"X2.Phenylethanol"
"3943","Coconut",172,"X....Neomenthol"
"3944","Coconut",172,"Eicosane"
"3945","Coconut",172,"succinic.acid"
"3946","Coconut",172,"X2.3.Dimethylpyrazine"
"3947","Coconut",172,"NSC5112"
"3948","Coconut",172,"Nonanal"
"3949","Coconut",172,"acetoin"
"3950","Coconut",172,"apigenin"
"3951","Coconut",172,"phenylacetaldehyde"
"3952","Coconut",172,"trans.2.Hexen.1.Ol"
"3953","Coconut",172,"lauric.acid"
"3954","Coconut",172,"octanoic.acid"
"3955","Coconut",172,"X5.Methylfurfural"
"3956","Coconut",172,"thiamine"
"3957","Coconut",172,"X2.Pentadecanone"
"3958","Coconut",172,"X3.Phenylpropanoic.acid"
"3959","Coconut",172,"X3.Methyl.1.butanol"
"3960","Coconut",172,"Propionaldehyde"
"3961","Coconut",172,"X2.Undecanol"
"3962","Coconut",172,"Delta.Dodecalactone"
"3963","Coconut",172,"X2.Tridecanone"
"3964","Coconut",172,"X2..4.Hydroxyphenyl.ethanol"
"3965","Coconut",172,"Acrolein"
"3966","Coconut",172,"X....delta.Cadinene"
"3967","Coconut",172,"indole"
"3968","Coconut",172,"Tributyrin"
"3969","Coconut",172,"calcium.lactate"
"3970","Coconut",172,"X2.3.butanedione"
"3971","Coconut",172,"isoliquiritigenin"
"3972","Coconut",172,"Cinnamic.Acid"
"3973","Coconut",172,"Farnesal"
"3974","Coconut",172,"delta.Tetradecalactone"
"3975","Coconut",172,"delta.Octanolactone"
"3976","Coconut",172,"X3.4.Dihydroxybenzaldehyde"
"3977","Coconut",172,"Methyl.Linoleate"
"3978","Coconut",172,"propionic.acid"
"3979","Coconut",172,"X3.Methylbutanal"
"3980","Coconut",172,"farnesol"
"3981","Coconut",172,"Daidzin"
"3982","Coconut",172,"Delta.Decalactone"
"3983","Coconut",172,"X2.Methylbutyraldehyde"
"3984","Coconut",172,"X3.methylthiopropanol"
"3985","Coconut",172,"Citral"
"3986","Coconut",172,"Ethyl.Octanoate"
"3987","Coconut",172,"palmitic.acid"
"3988","Coconut",172,"X2.Ethyl.5.Methylpyrazine"
"3989","Coconut",172,"Nonadecane"
"3990","Coconut",172,"X2.Nonanone"
"3991","Coconut",172,"Methyl.jasmonate"
"3992","Coconut",172,"X3.4.Dihydroxybenzoic.Acid"
"3993","Coconut",172,"nicotine"
"3994","Coconut",172,"kaempferol"
"3995","Coconut",172,"X1.Hexanol"
"3996","Coconut",172,"Dipentene"
"3997","Coconut",172,"hydrogen.sulfide"
"3998","Coconut",172,"CID.644104"
"3999","Coconut",172,"Taxifolin"
"4000","Coconut",172,"X2.Heptanol"
"4001","Coconut",172,"D.mannitol"
"4002","Coconut",172,"indole.3.acetic.acid"
"4003","Coconut",172,"X1.Pyrroline"
"4004","Coconut",172,"Menthone"
"4005","Coconut",172,"Geranyl.Acetate"
"4006","Coconut",172,"delta.Undecalactone"
"4007","Coconut",172,"cis.3.Hexenyl.acetate"
"4008","Coconut",172,"Furfuryl.Alcohol"
"4009","Coconut",172,"Methyl.Dodecanoate"
"4010","Coconut",172,"Allyl.Alcohol"
"4011","Coconut",172,"Syringaldehyde"
"4012","Coconut",172,"l.Menthol"
"4013","Coconut",172,"Decanal"
"4014","Coconut",172,"naringenin"
"4015","Coconut",172,"Isobutyraldehyde"
"4016","Coconut",172,"Ethyl.dodecanoate"
"4017","Coconut",172,"stearic.acid"
"4018","Coconut",172,"X6.Methyl.5.Hepten.2.One"
"4019","Coconut",172,"X3..Methylthio.propionaldehyde"
"4020","Coconut",172,"Octanal"
"4021","Coconut",172,"Thiamine.Hydrochloride"
"4022","Coconut",172,"hydrogen.cyanide"
"4023","Coconut",172,"Benzyl.Benzoate"
"4024","Coconut",172,"X5.Hydroxyoctan.4.one"
"4025","Coconut",172,"Tricosane"
"4026","Coconut",172,"X2.Nonanol"
"4027","Coconut",172,"Heneicosane"
"4028","Coconut",172,"trans.3.Hexen.1.ol"
"4029","Coconut",172,"oleic.acid"
"4030","Coconut",172,"Ethyl.Acetate"
"4031","Coconut",172,"X4.Hexen.3.One"
"4032","Coconut",172,"Neral"
"4033","Coconut",172,"Benzothiazole"
"4034","Coconut",172,"X2.Undecanone"
"4035","Coconut",172,"X3.Methyl.2.butenal"
"4036","Coconut",172,"X3.Pentanone"
"4037","Coconut",172,"Heptanal"
"4038","Coconut",172,"acetone"
"4039","Coconut",172,"X2.Butanone"
"4040","Coconut",172,"D.Lactic.acid"
"4041","Coconut",172,"X4.hydroxybenzaldehyde"
"4042","Coconut",172,"luteolin"
"4043","Coconut",172,"gamma.Nonanolactone"
"4044","Coconut",172,"p.coumaric.acid"
"4045","Coconut",172,"Octadecane"
"4046","Coconut",172,"delta.Hexalactone"
"4047","Coconut",172,"Nonanoic.Acid"
"4048","Currant",173,"X2.Undecanone"
"4049","Currant",173,"X3.Methyl.2.butenal"
"4050","Currant",173,"Styrene"
"4051","Currant",173,"Isopropyl.Propionate"
"4052","Currant",173,"Isopulegol"
"4053","Currant",173,"X2.Methyl.1.propanol"
"4054","Currant",173,"X1.Octen.3.Ol"
"4055","Currant",173,"X2.Pentylfuran"
"4056","Currant",173,"Ocimene"
"4057","Currant",173,"X3.Octanone"
"4058","Currant",173,"Isobutyric.Acid"
"4059","Currant",173,"Nonanal"
"4060","Currant",173,"Dihydro.beta.ionone"
"4061","Currant",173,"Alpha.Pinene"
"4062","Currant",173,"X2.Methylfuran"
"4063","Currant",173,"X2..4.methylphenyl.propan.2.ol"
"4064","Currant",173,"Isoamyl.Acetate"
"4065","Currant",173,"Ethyl.Benzoate"
"4066","Currant",173,"Beta.Pinene"
"4067","Currant",173,"Nerolidol"
"4068","Currant",173,"X1.Heptanol"
"4069","Currant",173,"X4.Methoxybenzyl.acetate"
"4070","Currant",173,"delta.Octanolactone"
"4071","Currant",173,"Hexanoic.Acid"
"4072","Currant",173,"Alpha.Terpinene"
"4073","Currant",173,"gamma.Nonanolactone"
"4074","Currant",173,"Ethyl.salicylate"
"4075","Currant",173,"Isobutyl.Acetate"
"4076","Currant",173,"Isovaleric.Acid"
"4077","Currant",173,"X4.Methoxybenzyl.formate"
"4078","Currant",173,"Phenethyl.acetate"
"4079","Currant",173,"X3.Methyl.2.Buten.1.Ol"
"4080","Currant",173,"X1.Nonanol"
"4081","Currant",173,"Isopropyl.Formate"
"4082","Currant",173,"Isobutyraldehyde"
"4083","Currant",173,"propionic.acid"
"4084","Currant",173,"nerol"
"4085","Black Currant",174,"Isoamyl.butyrate"
"4086","Black Currant",174,"X4.Methoxy.2.methyl.2.butanethiol"
"4087","Black Currant",174,"coumarin"
"4088","Black Currant",174,"Daidzin"
"4089","Black Currant",174,"Styrene"
"4090","Black Currant",174,"X2.Methylbutyraldehyde"
"4091","Black Currant",174,"X3.methylthiopropanol"
"4092","Black Currant",174,"Methyl.Benzoate"
"4093","Black Currant",174,"X6753.98.6"
"4094","Black Currant",174,"Citral"
"4095","Black Currant",174,"Isopulegol"
"4096","Black Currant",174,"X2.Methyl.1.propanol"
"4097","Black Currant",174,"d.Piperitone"
"4098","Black Currant",174,"Propyl.Formate"
"4099","Black Currant",174,"X3.Hexanone"
"4100","Black Currant",174,"Geraniol"
"4101","Black Currant",174,"X1.Ethoxy.3.methyl.2.butene"
"4102","Black Currant",174,"Isobutyric.Acid"
"4103","Black Currant",174,"alpha.Maltose"
"4104","Black Currant",174,"Methyl.Acetate"
"4105","Black Currant",174,"X2.Ethyl.4.hydroxy.5.methyl.3.2H..furanone"
"4106","Black Currant",174,"Phlorizin"
"4107","Black Currant",174,"Methyl.jasmonate"
"4108","Black Currant",174,"Terpinolene"
"4109","Black Currant",174,"X3.4.Dihydroxybenzoic.Acid"
"4110","Black Currant",174,"butyric.acid"
"4111","Black Currant",174,"nicotine"
"4112","Black Currant",174,"Camphene"
"4113","Black Currant",174,"X....Epigallocatechin"
"4114","Black Currant",174,"kaempferol"
"4115","Black Currant",174,"cis.2.Hexen.1.ol"
"4116","Black Currant",174,"Propyl.acetate"
"4117","Black Currant",174,"methanethiol"
"4118","Black Currant",174,"daidzein"
"4119","Black Currant",174,"X1.Heptanol"
"4120","Black Currant",174,"benzaldehyde"
"4121","Black Currant",174,"Citronellyl.formate"
"4122","Black Currant",174,"Dipentene"
"4123","Black Currant",174,"benzyl.alcohol"
"4124","Black Currant",174,"Isovaleric.Acid"
"4125","Black Currant",174,"alpha.L.Sorbopyranose"
"4126","Black Currant",174,"DL.Liquiritigenin"
"4127","Black Currant",174,"CID.644104"
"4128","Black Currant",174,"X1.Nonanol"
"4129","Black Currant",174,"Taxifolin"
"4130","Black Currant",174,"alpha.TERPINEOL"
"4131","Black Currant",174,"l.ascorbic.acid"
"4132","Black Currant",174,"D.mannitol"
"4133","Black Currant",174,"X3.Carene"
"4134","Black Currant",174,"Citronellol"
"4135","Black Currant",174,"indole.3.acetic.acid"
"4136","Black Currant",174,"Ethyl.caproate"
"4137","Black Currant",174,"Isoquercitrin"
"4138","Black Currant",174,"phloretin"
"4139","Black Currant",174,"X.Z..Beta.Ocimene"
"4140","Black Currant",174,"X1.Pyrroline"
"4141","Black Currant",174,"Sabinene"
"4142","Black Currant",174,"Menthone"
"4143","Black Currant",174,"Beta.Caryophyllene"
"4144","Black Currant",174,"Ethyl.Butyrate"
"4145","Black Currant",174,"cis.Cinnamic.acid"
"4146","Black Currant",174,"resveratrol"
"4147","Black Currant",174,"Isopropyl.Acetate"
"4148","Black Currant",174,"X6.methyl.2..oxiran.2.yl.hept.5.en.2.ol"
"4149","Black Currant",174,"Geranyl.Acetate"
"4150","Black Currant",174,"Damascenone"
"4151","Black Currant",174,"Hexanal"
"4152","Black Currant",174,"Linamarin"
"4153","Black Currant",174,"X2.Methyl.1.Butanol"
"4154","Black Currant",174,"cis.3.Hexenyl.acetate"
"4155","Black Currant",174,"X3.Hexanol"
"4156","Black Currant",174,"Heptanoic.Acid"
"4157","Black Currant",174,"salicylic.acid"
"4158","Black Currant",174,"X3.5.5.Trimethylhexan.1.ol"
"4159","Black Currant",174,"Butyl.Formate"
"4160","Black Currant",174,"vanillin"
"4161","Black Currant",174,"Alpha.Phellandrene"
"4162","Black Currant",174,"X.Z..cinnamyl.alcohol"
"4163","Black Currant",174,"Beta.Pinene"
"4164","Black Currant",174,"cinnamyl.alcohol"
"4165","Black Currant",174,"phenol"
"4166","Black Currant",174,"Ethyl.Vinyl.Ketone"
